"","Date","num_day","num_ind","num_dir","percent_ind"
"616","1/29/2021",65,4,61,6.55737704918033
"617","1/3/1994",73,1,72,1.38888888888889
"618","1/3/1995",73,0,73,0
"619","1/3/1996",74,0,74,0
"620","1/3/1997",58,3,55,5.45454545454545
"621","1/3/1998",68,3,65,4.61538461538462
"622","1/3/1999",131,2,129,1.55038759689922
"623","1/3/2000",73,1,72,1.38888888888889
"624","1/3/2001",71,2,69,2.89855072463768
"625","1/3/2002",68,1,67,1.49253731343284
"626","1/3/2003",64,6,58,10.3448275862069
"627","1/3/2004",70,7,63,11.1111111111111
"628","1/3/2005",74,0,74,0
"629","1/3/2006",75,5,70,7.14285714285714
"630","1/3/2007",72,3,69,4.34782608695652
"631","1/3/2008",75,7,68,10.2941176470588
"632","1/3/2009",59,1,58,1.72413793103448
"633","1/3/2010",123,5,118,4.23728813559322
"634","1/3/2011",76,0,76,0
"635","1/3/2012",69,2,67,2.98507462686567
"636","1/3/2013",61,0,61,0
"637","1/3/2014",60,0,60,0
"638","1/3/2015",64,11,53,20.7547169811321
"639","1/3/2016",127,8,119,6.72268907563025
"640","1/3/2017",67,2,65,3.07692307692308
"641","1/3/2018",71,1,70,1.42857142857143
"642","1/3/2019",64,7,57,12.280701754386
"643","1/3/2020",64,4,60,6.66666666666667
"644","1/3/2021",125,4,121,3.30578512396694
"645","1/30/1994",149,5,144,3.47222222222222
"646","1/30/1995",68,0,68,0
"647","1/30/1996",72,1,71,1.40845070422535
"648","1/30/1997",69,0,69,0
"649","1/30/1998",61,2,59,3.38983050847458
"650","1/30/1999",57,3,54,5.55555555555556
"651","1/30/2000",130,3,127,2.36220472440945
"652","1/30/2001",71,1,70,1.42857142857143
"653","1/30/2002",75,2,73,2.73972602739726
"654","1/30/2003",67,2,65,3.07692307692308
"655","1/30/2004",67,2,65,3.07692307692308
"656","1/30/2005",120,1,119,0.840336134453782
"657","1/30/2006",72,0,72,0
"658","1/30/2007",71,2,69,2.89855072463768
"659","1/30/2008",68,0,68,0
"660","1/30/2009",62,0,62,0
"661","1/30/2010",53,0,53,0
"662","1/30/2011",146,8,138,5.79710144927536
"663","1/30/2012",74,0,74,0
"664","1/30/2013",69,1,68,1.47058823529412
"665","1/30/2014",71,5,66,7.57575757575758
"666","1/30/2015",58,10,48,20.8333333333333
"667","1/30/2016",59,7,52,13.4615384615385
"668","1/30/2017",70,2,68,2.94117647058824
"669","1/30/2018",74,2,72,2.77777777777778
"670","1/30/2019",72,4,68,5.88235294117647
"671","1/30/2020",78,1,77,1.2987012987013
"672","1/30/2021",64,8,56,14.2857142857143
"673","1/31/1994",72,0,72,0
"674","1/31/1995",73,1,72,1.38888888888889
"675","1/31/1996",66,0,66,0
"676","1/31/1997",62,0,62,0
"677","1/31/1998",64,2,62,3.2258064516129
"678","1/31/1999",116,4,112,3.57142857142857
"679","1/31/2000",74,0,74,0
"680","1/31/2001",70,0,70,0
"681","1/31/2002",72,4,68,5.88235294117647
"682","1/31/2003",68,1,67,1.49253731343284
"683","1/31/2004",50,2,48,4.16666666666667
"684","1/31/2005",74,0,74,0
"685","1/31/2006",79,0,79,0
"686","1/31/2007",72,5,67,7.46268656716418
"687","1/31/2008",71,1,70,1.42857142857143
"688","1/31/2009",67,6,61,9.83606557377049
"689","1/31/2010",128,6,122,4.91803278688525
"690","1/31/2011",77,0,77,0
"691","1/31/2012",69,1,68,1.47058823529412
"692","1/31/2013",55,1,54,1.85185185185185
"693","1/31/2014",54,5,49,10.2040816326531
"694","1/31/2015",64,6,58,10.3448275862069
"695","1/31/2016",131,4,127,3.1496062992126
"696","1/31/2017",71,1,70,1.42857142857143
"697","1/31/2018",62,2,60,3.33333333333333
"698","1/31/2019",71,2,69,2.89855072463768
"699","1/31/2020",63,1,62,1.61290322580645
"700","1/31/2021",132,4,128,3.125
"701","1/4/1994",70,4,66,6.06060606060606
"702","1/4/1995",73,1,72,1.38888888888889
"703","1/4/1996",63,0,63,0
"704","1/4/1997",63,1,62,1.61290322580645
"705","1/4/1998",121,2,119,1.68067226890756
"706","1/4/1999",76,1,75,1.33333333333333
"707","1/4/2000",70,1,69,1.44927536231884
"708","1/4/2001",70,0,70,0
"709","1/4/2002",65,1,64,1.5625
"710","1/4/2003",57,2,55,3.63636363636364
"711","1/4/2004",123,2,121,1.65289256198347
"712","1/4/2005",78,0,78,0
"713","1/4/2006",72,1,71,1.40845070422535
"714","1/4/2007",72,3,69,4.34782608695652
"715","1/4/2008",33,0,33,0
"716","1/4/2009",129,4,125,3.2
"717","1/4/2010",76,0,76,0
"718","1/4/2011",76,1,75,1.33333333333333
"719","1/4/2012",69,2,67,2.98507462686567
"720","1/4/2013",64,2,62,3.2258064516129
"721","1/4/2014",62,8,54,14.8148148148148
"722","1/4/2015",119,6,113,5.30973451327434
"723","1/4/2016",73,0,73,0
"724","1/4/2017",68,5,63,7.93650793650794
"725","1/4/2018",59,1,58,1.72413793103448
"726","1/4/2019",67,0,67,0
"727","1/4/2020",54,2,52,3.84615384615385
"728","1/4/2021",71,1,70,1.42857142857143
"729","1/5/1994",76,2,74,2.7027027027027
"730","1/5/1995",69,4,65,6.15384615384615
"731","1/5/1996",51,0,51,0
"732","1/5/1997",121,1,120,0.833333333333333
"733","1/5/1998",77,0,77,0
"734","1/5/1999",69,0,69,0
"735","1/5/2000",68,0,68,0
"736","1/5/2001",66,3,63,4.76190476190476
"737","1/5/2002",64,2,62,3.2258064516129
"738","1/5/2003",129,5,124,4.03225806451613
"739","1/5/2004",76,1,75,1.33333333333333
"740","1/5/2005",73,2,71,2.8169014084507
"741","1/5/2006",70,1,69,1.44927536231884
"742","1/5/2007",58,4,54,7.40740740740741
"743","1/5/2008",57,4,53,7.54716981132075
"744","1/5/2009",76,0,76,0
"745","1/5/2010",75,0,75,0
"746","1/5/2011",73,2,71,2.8169014084507
"747","1/5/2012",67,2,65,3.07692307692308
"748","1/5/2013",62,1,61,1.63934426229508
"749","1/5/2014",148,7,141,4.9645390070922
"750","1/5/2015",74,1,73,1.36986301369863
"751","1/5/2016",72,1,71,1.40845070422535
"752","1/5/2017",71,2,69,2.89855072463768
"753","1/5/2018",66,3,63,4.76190476190476
"754","1/5/2019",53,1,52,1.92307692307692
"755","1/5/2020",127,1,126,0.793650793650794
"756","1/5/2021",71,1,70,1.42857142857143
"757","1/6/1994",70,3,67,4.47761194029851
"758","1/6/1995",75,0,75,0
"759","1/6/1996",58,0,58,0
"760","1/6/1997",77,1,76,1.31578947368421
"761","1/6/1998",73,2,71,2.8169014084507
"762","1/6/1999",64,0,64,0
"763","1/6/2000",71,2,69,2.89855072463768
"764","1/6/2001",64,3,61,4.91803278688525
"765","1/6/2002",112,5,107,4.67289719626168
"766","1/6/2003",73,1,72,1.38888888888889
"767","1/6/2004",73,1,72,1.38888888888889
"768","1/6/2005",62,1,61,1.63934426229508
"769","1/6/2006",60,4,56,7.14285714285714
"770","1/6/2007",48,1,47,2.12765957446809
"771","1/6/2008",127,4,123,3.2520325203252
"772","1/6/2009",74,0,74,0
"773","1/6/2010",69,3,66,4.54545454545455
"774","1/6/2011",71,9,62,14.5161290322581
"775","1/6/2012",58,2,56,3.57142857142857
"776","1/6/2013",124,6,118,5.08474576271187
"777","1/6/2014",73,1,72,1.38888888888889
"778","1/6/2015",71,2,69,2.89855072463768
"779","1/6/2016",72,5,67,7.46268656716418
"780","1/6/2017",66,2,64,3.125
"781","1/6/2018",59,5,54,9.25925925925926
"782","1/6/2019",128,5,123,4.0650406504065
"783","1/6/2020",76,0,76,0
"784","1/6/2021",65,2,63,3.17460317460317
"785","1/7/1994",73,5,68,7.35294117647059
"786","1/7/1995",56,0,56,0
"787","1/7/1996",134,5,129,3.87596899224806
"788","1/7/1997",75,3,72,4.16666666666667
"789","1/7/1998",67,3,64,4.6875
"790","1/7/1999",68,0,68,0
"791","1/7/2000",60,0,60,0
"792","1/7/2001",129,2,127,1.5748031496063
"793","1/7/2002",73,1,72,1.38888888888889
"794","1/7/2003",69,2,67,2.98507462686567
"795","1/7/2004",66,1,65,1.53846153846154
"796","1/7/2005",60,4,56,7.14285714285714
"797","1/7/2006",57,4,53,7.54716981132075
"798","1/7/2007",123,2,121,1.65289256198347
"799","1/7/2008",77,0,77,0
"800","1/7/2009",71,4,67,5.97014925373134
"801","1/7/2010",70,3,67,4.47761194029851
"802","1/7/2011",60,4,56,7.14285714285714
"803","1/7/2012",57,3,54,5.55555555555556
"804","1/7/2013",74,0,74,0
"805","1/7/2014",71,0,71,0
"806","1/7/2015",73,2,71,2.8169014084507
"807","1/7/2016",73,6,67,8.95522388059701
"808","1/7/2017",61,3,58,5.17241379310345
"809","1/7/2018",121,2,119,1.68067226890756
"810","1/7/2019",74,2,72,2.77777777777778
"811","1/7/2020",67,1,66,1.51515151515152
"812","1/7/2021",68,3,65,4.61538461538462
"813","1/8/1994",65,2,63,3.17460317460317
"814","1/8/1995",125,2,123,1.6260162601626
"815","1/8/1996",76,0,76,0
"816","1/8/1997",74,2,72,2.77777777777778
"817","1/8/1998",74,0,74,0
"818","1/8/1999",65,4,61,6.55737704918033
"819","1/8/2000",64,5,59,8.47457627118644
"820","1/8/2001",75,0,75,0
"821","1/8/2002",73,2,71,2.8169014084507
"822","1/8/2003",72,2,70,2.85714285714286
"823","1/8/2004",68,3,65,4.61538461538462
"824","1/8/2005",62,3,59,5.08474576271187
"825","1/8/2006",124,6,118,5.08474576271187
"826","1/8/2007",71,1,70,1.42857142857143
"827","1/8/2008",69,1,68,1.47058823529412
"828","1/8/2009",69,3,66,4.54545454545455
"829","1/8/2010",64,6,58,10.3448275862069
"830","1/8/2011",58,4,54,7.40740740740741
"831","1/8/2012",128,6,122,4.91803278688525
"832","1/8/2013",69,0,69,0
"833","1/8/2014",72,1,71,1.40845070422535
"834","1/8/2015",74,3,71,4.22535211267606
"835","1/8/2016",58,5,53,9.43396226415094
"836","1/8/2017",117,2,115,1.73913043478261
"837","1/8/2018",66,0,66,0
"838","1/8/2019",74,2,72,2.77777777777778
"839","1/8/2020",69,2,67,2.98507462686567
"840","1/8/2021",63,4,59,6.77966101694915
"841","1/9/1994",125,4,121,3.30578512396694
"842","1/9/1995",73,0,73,0
"843","1/9/1996",76,0,76,0
"844","1/9/1997",73,0,73,0
"845","1/9/1998",62,1,61,1.63934426229508
"846","1/9/1999",61,4,57,7.01754385964912
"847","1/9/2000",126,12,114,10.5263157894737
"848","1/9/2001",71,1,70,1.42857142857143
"849","1/9/2002",69,2,67,2.98507462686567
"850","1/9/2003",67,2,65,3.07692307692308
"851","1/9/2004",63,3,60,5
"852","1/9/2005",123,4,119,3.36134453781513
"853","1/9/2006",73,0,73,0
"854","1/9/2007",77,1,76,1.31578947368421
"855","1/9/2008",70,2,68,2.94117647058824
"856","1/9/2009",57,3,54,5.55555555555556
"857","1/9/2010",61,1,60,1.66666666666667
"858","1/9/2011",127,4,123,3.2520325203252
"859","1/9/2012",73,1,72,1.38888888888889
"860","1/9/2013",71,1,70,1.42857142857143
"861","1/9/2014",73,2,71,2.8169014084507
"862","1/9/2015",57,4,53,7.54716981132075
"863","1/9/2016",65,3,62,4.83870967741935
"864","1/9/2017",74,1,73,1.36986301369863
"865","1/9/2018",75,3,72,4.16666666666667
"866","1/9/2019",74,4,70,5.71428571428571
"867","1/9/2020",65,2,63,3.17460317460317
"868","1/9/2021",68,4,64,6.25
"869","10/1/1994",61,4,57,7.01754385964912
"870","10/1/1995",124,1,123,0.813008130081301
"871","10/1/1996",73,0,73,0
"872","10/1/1997",71,0,71,0
"873","10/1/1998",68,4,64,6.25
"874","10/1/1999",64,6,58,10.3448275862069
"875","10/1/2000",159,6,153,3.92156862745098
"876","10/1/2001",74,1,73,1.36986301369863
"877","10/1/2002",74,2,72,2.77777777777778
"878","10/1/2003",67,0,67,0
"879","10/1/2004",58,1,57,1.75438596491228
"880","10/1/2005",55,0,55,0
"881","10/1/2006",127,3,124,2.41935483870968
"882","10/1/2007",71,0,71,0
"883","10/1/2008",78,1,77,1.2987012987013
"884","10/1/2009",70,6,64,9.375
"885","10/1/2010",69,3,66,4.54545454545455
"886","10/1/2011",61,2,59,3.38983050847458
"887","10/1/2012",73,2,71,2.8169014084507
"888","10/1/2013",72,2,70,2.85714285714286
"889","10/1/2014",73,5,68,7.35294117647059
"890","10/1/2015",68,1,67,1.49253731343284
"891","10/1/2016",55,3,52,5.76923076923077
"892","10/1/2017",141,1,140,0.714285714285714
"893","10/1/2018",71,0,71,0
"894","10/1/2019",73,3,70,4.28571428571429
"895","10/1/2020",66,0,66,0
"896","10/1/2021",61,4,57,7.01754385964912
"897","10/10/1994",76,0,76,0
"898","10/10/1995",73,0,73,0
"899","10/10/1996",63,1,62,1.61290322580645
"900","10/10/1997",60,2,58,3.44827586206897
"901","10/10/1998",65,5,60,8.33333333333333
"902","10/10/1999",128,4,124,3.2258064516129
"903","10/10/2000",73,0,73,0
"904","10/10/2001",74,1,73,1.36986301369863
"905","10/10/2002",74,2,72,2.77777777777778
"906","10/10/2003",62,2,60,3.33333333333333
"907","10/10/2004",123,4,119,3.36134453781513
"908","10/10/2005",75,0,75,0
"909","10/10/2006",70,2,68,2.94117647058824
"910","10/10/2007",70,1,69,1.44927536231884
"911","10/10/2008",65,4,61,6.55737704918033
"912","10/10/2009",67,6,61,9.83606557377049
"913","10/10/2010",127,1,126,0.793650793650794
"914","10/10/2011",75,0,75,0
"915","10/10/2012",70,1,69,1.44927536231884
"916","10/10/2013",61,2,59,3.38983050847458
"917","10/10/2014",59,4,55,7.27272727272727
"918","10/10/2015",66,5,61,8.19672131147541
"919","10/10/2016",74,0,74,0
"920","10/10/2017",75,3,72,4.16666666666667
"921","10/10/2018",76,3,73,4.10958904109589
"922","10/10/2019",71,1,70,1.42857142857143
"923","10/10/2020",63,3,60,5
"924","10/10/2021",125,7,118,5.93220338983051
"925","10/11/1994",72,1,71,1.40845070422535
"926","10/11/1995",71,0,71,0
"927","10/11/1996",58,4,54,7.40740740740741
"928","10/11/1997",57,0,57,0
"929","10/11/1998",131,3,128,2.34375
"930","10/11/1999",75,1,74,1.35135135135135
"931","10/11/2000",71,1,70,1.42857142857143
"932","10/11/2001",73,1,72,1.38888888888889
"933","10/11/2002",69,3,66,4.54545454545455
"934","10/11/2003",58,1,57,1.75438596491228
"935","10/11/2004",67,0,67,0
"936","10/11/2005",73,0,73,0
"937","10/11/2006",72,1,71,1.40845070422535
"938","10/11/2007",73,2,71,2.8169014084507
"939","10/11/2008",67,3,64,4.6875
"940","10/11/2009",121,3,118,2.54237288135593
"941","10/11/2010",74,0,74,0
"942","10/11/2011",67,1,66,1.51515151515152
"943","10/11/2012",55,0,55,0
"944","10/11/2013",61,6,55,10.9090909090909
"945","10/11/2014",64,9,55,16.3636363636364
"946","10/11/2015",132,6,126,4.76190476190476
"947","10/11/2016",74,3,71,4.22535211267606
"948","10/11/2017",71,2,69,2.89855072463768
"949","10/11/2018",70,3,67,4.47761194029851
"950","10/11/2019",62,7,55,12.7272727272727
"951","10/11/2020",130,6,124,4.83870967741935
"952","10/11/2021",69,2,67,2.98507462686567
"953","10/12/1994",74,0,74,0
"954","10/12/1995",71,0,71,0
"955","10/12/1996",64,0,64,0
"956","10/12/1997",124,4,120,3.33333333333333
"957","10/12/1998",74,0,74,0
"958","10/12/1999",71,0,71,0
"959","10/12/2000",70,0,70,0
"960","10/12/2001",57,3,54,5.55555555555556
"961","10/12/2002",71,2,69,2.89855072463768
"962","10/12/2003",128,3,125,2.4
"963","10/12/2004",73,1,72,1.38888888888889
"964","10/12/2005",74,4,70,5.71428571428571
"965","10/12/2006",64,0,64,0
"966","10/12/2007",61,5,56,8.92857142857143
"967","10/12/2008",129,8,121,6.61157024793388
"968","10/12/2009",74,0,74,0
"969","10/12/2010",74,3,71,4.22535211267606
"970","10/12/2011",68,2,66,3.03030303030303
"971","10/12/2012",63,6,57,10.5263157894737
"972","10/12/2013",60,2,58,3.44827586206897
"973","10/12/2014",133,6,127,4.7244094488189
"974","10/12/2015",76,1,75,1.33333333333333
"975","10/12/2016",65,2,63,3.17460317460317
"976","10/12/2017",73,3,70,4.28571428571429
"977","10/12/2018",66,1,65,1.53846153846154
"978","10/12/2019",65,3,62,4.83870967741935
"979","10/12/2020",78,1,77,1.2987012987013
"980","10/12/2021",70,2,68,2.94117647058824
"981","10/13/1994",69,3,66,4.54545454545455
"982","10/13/1995",61,2,59,3.38983050847458
"983","10/13/1996",120,1,119,0.840336134453782
"984","10/13/1997",75,0,75,0
"985","10/13/1998",73,0,73,0
"986","10/13/1999",73,1,72,1.38888888888889
"987","10/13/2000",62,4,58,6.89655172413793
"988","10/13/2001",66,3,63,4.76190476190476
"989","10/13/2002",122,3,119,2.52100840336134
"990","10/13/2003",76,1,75,1.33333333333333
"991","10/13/2004",71,1,70,1.42857142857143
"992","10/13/2005",61,1,60,1.66666666666667
"993","10/13/2006",59,1,58,1.72413793103448
"994","10/13/2007",61,5,56,8.92857142857143
"995","10/13/2008",75,0,75,0
"996","10/13/2009",76,0,76,0
"997","10/13/2010",71,5,66,7.57575757575758
"998","10/13/2011",70,6,64,9.375
"999","10/13/2012",68,6,62,9.67741935483871
"1000","10/13/2013",133,5,128,3.90625
"1001","10/13/2014",77,0,77,0
"1002","10/13/2015",76,0,76,0
"1003","10/13/2016",71,3,68,4.41176470588235
"1004","10/13/2017",65,4,61,6.55737704918033
"1005","10/13/2018",55,4,51,7.84313725490196
"1006","10/13/2019",125,4,121,3.30578512396694
"1007","10/13/2020",69,3,66,4.54545454545455
"1008","10/13/2021",72,0,72,0
"1009","10/14/1994",67,0,67,0
"1010","10/14/1995",57,1,56,1.78571428571429
"1011","10/14/1996",69,0,69,0
"1012","10/14/1997",69,0,69,0
"1013","10/14/1998",72,1,71,1.40845070422535
"1014","10/14/1999",66,1,65,1.53846153846154
"1015","10/14/2000",63,2,61,3.27868852459016
"1016","10/14/2001",126,2,124,1.61290322580645
"1017","10/14/2002",77,0,77,0
"1018","10/14/2003",73,1,72,1.38888888888889
"1019","10/14/2004",67,2,65,3.07692307692308
"1020","10/14/2005",66,4,62,6.45161290322581
"1021","10/14/2006",51,3,48,6.25
"1022","10/14/2007",129,2,127,1.5748031496063
"1023","10/14/2008",74,1,73,1.36986301369863
"1024","10/14/2009",74,1,73,1.36986301369863
"1025","10/14/2010",74,4,70,5.71428571428571
"1026","10/14/2011",64,7,57,12.280701754386
"1027","10/14/2012",122,3,119,2.52100840336134
"1028","10/14/2013",71,1,70,1.42857142857143
"1029","10/14/2014",71,4,67,5.97014925373134
"1030","10/14/2015",65,1,64,1.5625
"1031","10/14/2016",57,2,55,3.63636363636364
"1032","10/14/2017",63,5,58,8.62068965517241
"1033","10/14/2018",115,2,113,1.76991150442478
"1034","10/14/2019",75,0,75,0
"1035","10/14/2020",69,3,66,4.54545454545455
"1036","10/14/2021",68,6,62,9.67741935483871
"1037","10/15/1994",52,2,50,4
"1038","10/15/1995",128,4,124,3.2258064516129
"1039","10/15/1996",75,0,75,0
"1040","10/15/1997",74,1,73,1.36986301369863
"1041","10/15/1998",66,3,63,4.76190476190476
"1042","10/15/1999",57,0,57,0
"1043","10/15/2000",121,7,114,6.14035087719298
"1044","10/15/2001",72,0,72,0
"1045","10/15/2002",76,7,69,10.1449275362319
"1046","10/15/2003",74,2,72,2.77777777777778
"1047","10/15/2004",66,3,63,4.76190476190476
"1048","10/15/2005",57,0,57,0
"1049","10/15/2006",130,5,125,4
"1050","10/15/2007",73,0,73,0
"1051","10/15/2008",73,3,70,4.28571428571429
"1052","10/15/2009",73,2,71,2.8169014084507
"1053","10/15/2010",63,2,61,3.27868852459016
"1054","10/15/2011",64,6,58,10.3448275862069
"1055","10/15/2012",75,4,71,5.63380281690141
"1056","10/15/2013",73,1,72,1.38888888888889
"1057","10/15/2014",68,0,68,0
"1058","10/15/2015",66,2,64,3.125
"1059","10/15/2016",50,6,44,13.6363636363636
"1060","10/15/2017",126,6,120,5
"1061","10/15/2018",72,1,71,1.40845070422535
"1062","10/15/2019",74,1,73,1.36986301369863
"1063","10/15/2020",66,2,64,3.125
"1064","10/15/2021",60,3,57,5.26315789473684
"1065","10/16/1994",116,4,112,3.57142857142857
"1066","10/16/1995",66,0,66,0
"1067","10/16/1996",68,0,68,0
"1068","10/16/1997",71,3,68,4.41176470588235
"1069","10/16/1998",66,6,60,10
"1070","10/16/1999",62,6,56,10.7142857142857
"1071","10/16/2000",70,2,68,2.94117647058824
"1072","10/16/2001",74,2,72,2.77777777777778
"1073","10/16/2002",76,2,74,2.7027027027027
"1074","10/16/2003",69,2,67,2.98507462686567
"1075","10/16/2004",64,4,60,6.66666666666667
"1076","10/16/2005",130,2,128,1.5625
"1077","10/16/2006",75,0,75,0
"1078","10/16/2007",70,1,69,1.44927536231884
"1079","10/16/2008",67,2,65,3.07692307692308
"1080","10/16/2009",64,3,61,4.91803278688525
"1081","10/16/2010",58,3,55,5.45454545454545
"1082","10/16/2011",136,4,132,3.03030303030303
"1083","10/16/2012",69,0,69,0
"1084","10/16/2013",69,0,69,0
"1085","10/16/2014",73,5,68,7.35294117647059
"1086","10/16/2015",46,5,41,12.1951219512195
"1087","10/16/2016",128,5,123,4.0650406504065
"1088","10/16/2017",71,0,71,0
"1089","10/16/2018",75,1,74,1.35135135135135
"1090","10/16/2019",70,2,68,2.94117647058824
"1091","10/16/2020",67,4,63,6.34920634920635
"1092","10/16/2021",69,7,62,11.2903225806452
"1093","10/17/1994",73,1,72,1.38888888888889
"1094","10/17/1995",72,0,72,0
"1095","10/17/1996",64,1,63,1.58730158730159
"1096","10/17/1997",62,2,60,3.33333333333333
"1097","10/17/1998",60,1,59,1.69491525423729
"1098","10/17/1999",164,14,150,9.33333333333333
"1099","10/17/2000",75,1,74,1.35135135135135
"1100","10/17/2001",74,1,73,1.36986301369863
"1101","10/17/2002",63,2,61,3.27868852459016
"1102","10/17/2003",58,1,57,1.75438596491228
"1103","10/17/2004",124,3,121,2.47933884297521
"1104","10/17/2005",77,0,77,0
"1105","10/17/2006",69,0,69,0
"1106","10/17/2007",70,0,70,0
"1107","10/17/2008",45,3,42,7.14285714285714
"1108","10/17/2009",57,4,53,7.54716981132075
"1109","10/17/2010",119,7,112,6.25
"1110","10/17/2011",68,0,68,0
"1111","10/17/2012",69,0,69,0
"1112","10/17/2013",69,3,66,4.54545454545455
"1113","10/17/2014",60,7,53,13.2075471698113
"1114","10/17/2015",61,3,58,5.17241379310345
"1115","10/17/2016",76,2,74,2.7027027027027
"1116","10/17/2017",67,1,66,1.51515151515152
"1117","10/17/2018",74,2,72,2.77777777777778
"1118","10/17/2019",63,3,60,5
"1119","10/17/2020",67,5,62,8.06451612903226
"1120","10/17/2021",131,4,127,3.1496062992126
"1121","10/18/1994",73,2,71,2.8169014084507
"1122","10/18/1995",70,2,68,2.94117647058824
"1123","10/18/1996",62,2,60,3.33333333333333
"1124","10/18/1997",61,3,58,5.17241379310345
"1125","10/18/1998",127,7,120,5.83333333333333
"1126","10/18/1999",72,0,72,0
"1127","10/18/2000",72,2,70,2.85714285714286
"1128","10/18/2001",74,4,70,5.71428571428571
"1129","10/18/2002",60,2,58,3.44827586206897
"1130","10/18/2003",63,2,61,3.27868852459016
"1131","10/18/2004",76,0,76,0
"1132","10/18/2005",69,0,69,0
"1133","10/18/2006",78,3,75,4
"1134","10/18/2007",74,0,74,0
"1135","10/18/2008",65,4,61,6.55737704918033
"1136","10/18/2009",129,7,122,5.73770491803279
"1137","10/18/2010",72,2,70,2.85714285714286
"1138","10/18/2011",71,0,71,0
"1139","10/18/2012",70,7,63,11.1111111111111
"1140","10/18/2013",56,4,52,7.69230769230769
"1141","10/18/2014",64,6,58,10.3448275862069
"1142","10/18/2015",128,6,122,4.91803278688525
